Pit,Material,HD (km),Month,SF,Cycle (hrs),TPNOH (t/h),Cycle (min),Fixed (min),Travel (min)
MRM,Waste,0.6,Mar,1.027,0.266717706,1397.736229,16.00306233,8.4449,7.55816233
MRM,Waste,0.6,Apr,0.958,0.266717706,1303.827953,16.00306233,7.4474,8.55566233
MRM,Waste,0.6,May,0.958,0.266717706,1303.827953,16.00306233,7.2845,8.71856233
MRM,Waste,0.6,Jun,0.958,0.266717706,1303.827953,16.00306233,6.6787,9.32436233
MRM,Waste,0.6,Jul,0.958,0.266717706,1303.827953,16.00306233,6.4176,9.58546233
MRM,Waste,0.6,Aug,0.958,0.266717706,1303.827953,16.00306233,6.4107,9.59236233
MRM,Waste,0.6,Sep,0.958,0.266717706,1303.827953,16.00306233,5.9258,10.07726233
MRM,Waste,0.6,Oct,0.987,0.266717706,1343.296649,16.00306233,6.876,9.12706233
MRM,Waste,0.6,Nov,1.027,0.266717706,1397.736229,16.00306233,6.4353,9.56776233
MRM,Waste,0.6,Dec,1.07,0.266717706,1456.258778,16.00306233,6.6599,9.34316233
MRM,Waste,0.7,Jan,1.07,0.275625069,1409.196925,16.53750415,7.3101,9.22740415
MRM,Waste,0.7,Feb,1.07,0.275625069,1409.196925,16.53750415,8.5839,7.95360415
MRM,Waste,0.7,Mar,1.027,0.275625069,1352.565647,16.53750415,8.4449,8.09260415
MRM,Waste,0.7,Apr,0.958,0.275625069,1261.6922,16.53750415,7.4474,9.09010415
MRM,Waste,0.7,May,0.958,0.275625069,1261.6922,16.53750415,7.2845,9.25300415
MRM,Waste,0.7,Jun,0.958,0.275625069,1261.6922,16.53750415,6.6787,9.85880415
MRM,Waste,0.7,Jul,0.958,0.275625069,1261.6922,16.53750415,6.4176,10.11990415
MRM,Waste,0.7,Aug,0.958,0.275625069,1261.6922,16.53750415,6.4107,10.12680415
MRM,Waste,0.7,Sep,0.958,0.275625069,1261.6922,16.53750415,5.9258,10.61170415
MRM,Waste,0.7,Oct,0.987,0.275625069,1299.885388,16.53750415,6.876,9.66150415
MRM,Waste,0.7,Nov,1.027,0.275625069,1352.565647,16.53750415,6.4353,10.10220415
MRM,Waste,0.7,Dec,1.07,0.275625069,1409.196925,16.53750415,6.6599,9.87760415
MRM,Waste,0.8,Jan,1.07,0.284053509,1367.383216,17.04321052,7.3101,9.733110516
MRM,Waste,0.8,Feb,1.07,0.284053509,1367.383216,17.04321052,8.5839,8.459310516
MRM,Waste,0.8,Mar,1.027,0.284053509,1312.432301,17.04321052,8.4449,8.598310516
MRM,Waste,0.8,Apr,0.958,0.284053509,1224.255253,17.04321052,7.4474,9.595810516
MRM,Waste,0.8,May,0.958,0.284053509,1224.255253,17.04321052,7.2845,9.758710516
MRM,Waste,0.8,Jun,0.958,0.284053509,1224.255253,17.04321052,6.6787,10.36451052
MRM,Waste,0.8,Jul,0.958,0.284053509,1224.255253,17.04321052,6.4176,10.62561052
MRM,Waste,0.8,Aug,0.958,0.284053509,1224.255253,17.04321052,6.4107,10.63251052
MRM,Waste,0.8,Sep,0.958,0.284053509,1224.255253,17.04321052,5.9258,11.11741052
MRM,Waste,0.8,Oct,0.987,0.284053509,1261.315172,17.04321052,6.876,10.16721052
MRM,Waste,0.8,Nov,1.027,0.284053509,1312.432301,17.04321052,6.4353,10.60791052
MRM,Waste,0.8,Dec,1.07,0.284053509,1367.383216,17.04321052,6.6599,10.38331052
MRM,Waste,0.9,Jan,1.07,0.292084435,1329.786712,17.52506608,7.3101,10.21496608
MRM,Waste,0.9,Feb,1.07,0.292084435,1329.786712,17.52506608,8.5839,8.941166081
MRM,Waste,0.9,Mar,1.027,0.292084435,1276.346685,17.52506608,8.4449,9.080166081
MRM,Waste,0.9,Apr,0.958,0.292084435,1190.594084,17.52506608,7.4474,10.07766608
MRM,Waste,0.9,May,0.958,0.292084435,1190.594084,17.52506608,7.2845,10.24056608
MRM,Waste,0.9,Jun,0.958,0.292084435,1190.594084,17.52506608,6.6787,10.84636608
MRM,Waste,0.9,Jul,0.958,0.292084435,1190.594084,17.52506608,6.4176,11.10746608
MRM,Waste,0.9,Aug,0.958,0.292084435,1190.594084,17.52506608,6.4107,11.11436608
MRM,Waste,0.9,Sep,0.958,0.292084435,1190.594084,17.52506608,5.9258,11.59926608
MRM,Waste,0.9,Oct,0.987,0.292084435,1226.635032,17.52506608,6.876,10.64906608
MRM,Waste,0.9,Nov,1.027,0.292084435,1276.346685,17.52506608,6.4353,11.08976608
MRM,Waste,0.9,Dec,1.07,0.292084435,1329.786712,17.52506608,6.6599,10.86516608
MRM,Waste,1,Jan,1.07,0.299778,1295.658788,17.98668,7.3101,10.67658
MRM,Waste,1,Feb,1.07,0.299778,1295.658788,17.98668,8.5839,9.40278
MRM,Waste,1,Mar,1.027,0.299778,1243.590257,17.98668,8.4449,9.54178
MRM,Waste,1,Apr,0.958,0.299778,1160.038428,17.98668,7.4474,10.53928
MRM,Waste,1,May,0.958,0.299778,1160.038428,17.98668,7.2845,10.70218
MRM,Waste,1,Jun,0.958,0.299778,1160.038428,17.98668,6.6787,11.30798
MRM,Waste,1,Jul,0.958,0.299778,1160.038428,17.98668,6.4176,11.56908
MRM,Waste,1,Aug,0.958,0.299778,1160.038428,17.98668,6.4107,11.57598
MRM,Waste,1,Sep,0.958,0.299778,1160.038428,17.98668,5.9258,12.06088
MRM,Waste,1,Oct,0.987,0.299778,1195.154414,17.98668,6.876,11.11068
MRM,Waste,1,Nov,1.027,0.299778,1243.590257,17.98668,6.4353,11.55138
MRM,Waste,1,Dec,1.07,0.299778,1295.658788,17.98668,6.6599,11.32678
MRM,Waste,1.1,Jan,1.07,0.307180209,1264.436929,18.43081254,7.3101,11.12071254
MRM,Waste,1.1,Feb,1.07,0.307180209,1264.436929,18.43081254,8.5839,9.84691254
MRM,Waste,1.1,Mar,1.027,0.307180209,1213.623108,18.43081254,8.4449,9.98591254
MRM,Waste,1.1,Apr,0.958,0.307180209,1132.084652,18.43081254,7.4474,10.98341254
MRM,Waste,1.1,May,0.958,0.307180209,1132.084652,18.43081254,7.2845,11.14631254
MRM,Waste,1.1,Jun,0.958,0.307180209,1132.084652,18.43081254,6.6787,11.75211254
MRM,Waste,1.1,Jul,0.958,0.307180209,1132.084652,18.43081254,6.4176,12.01321254
MRM,Waste,1.1,Aug,0.958,0.307180209,1132.084652,18.43081254,6.4107,12.02011254
MRM,Waste,1.1,Sep,0.958,0.307180209,1132.084652,18.43081254,5.9258,12.50501254
MRM,Waste,1.1,Oct,0.987,0.307180209,1166.354438,18.43081254,6.876,11.55481254
MRM,Waste,1.1,Nov,1.027,0.307180209,1213.623108,18.43081254,6.4353,11.99551254
MRM,Waste,1.1,Dec,1.07,0.307180209,1264.436929,18.43081254,6.6599,11.77091254
MRM,Waste,1.2,Jan,1.07,0.314327221,1235.686805,18.85963329,7.3101,11.54953329
MRM,Waste,1.2,Feb,1.07,0.314327221,1235.686805,18.85963329,8.5839,10.27573329
MRM,Waste,1.2,Mar,1.027,0.314327221,1186.028363,18.85963329,8.4449,10.41473329
MRM,Waste,1.2,Apr,0.958,0.314327221,1106.343887,18.85963329,7.4474,11.41223329
MRM,Waste,1.2,May,0.958,0.314327221,1106.343887,18.85963329,7.2845,11.57513329
MRM,Waste,1.2,Jun,0.958,0.314327221,1106.343887,18.85963329,6.6787,12.18093329
MRM,Waste,1.2,Jul,0.958,0.314327221,1106.343887,18.85963329,6.4176,12.44203329
MRM,Waste,1.2,Aug,0.958,0.314327221,1106.343887,18.85963329,6.4107,12.44893329
MRM,Waste,1.2,Sep,0.958,0.314327221,1106.343887,18.85963329,5.9258,12.93383329
MRM,Waste,1.2,Oct,0.987,0.314327221,1139.834464,18.85963329,6.876,11.98363329
MRM,Waste,1.2,Nov,1.027,0.314327221,1186.028363,18.85963329,6.4353,12.42433329
MRM,Waste,1.2,Dec,1.07,0.314327221,1235.686805,18.85963329,6.6599,12.19973329
MRM,Waste,1.3,Jan,1.07,0.321248099,1209.065521,19.27488594,7.3101,11.96478594
MRM,Waste,1.3,Feb,1.07,0.321248099,1209.065521,19.27488594,8.5839,10.69098594
MRM,Waste,1.3,Mar,1.027,0.321248099,1160.476906,19.27488594,8.4449,10.82998594
MRM,Waste,1.3,Apr,0.958,0.321248099,1082.50913,19.27488594,7.4474,11.82748594
MRM,Waste,1.3,May,0.958,0.321248099,1082.50913,19.27488594,7.2845,11.99038594
MRM,Waste,1.3,Jun,0.958,0.321248099,1082.50913,19.27488594,6.6787,12.59618594
MRM,Waste,1.3,Jul,0.958,0.321248099,1082.50913,19.27488594,6.4176,12.85728594
MRM,Waste,1.3,Aug,0.958,0.321248099,1082.50913,19.27488594,6.4107,12.86418594
MRM,Waste,1.3,Sep,0.958,0.321248099,1082.50913,19.27488594,5.9258,13.34908594
MRM,Waste,1.3,Oct,0.987,0.321248099,1115.278195,19.27488594,6.876,12.39888594
MRM,Waste,1.3,Nov,1.027,0.321248099,1160.476906,19.27488594,6.4353,12.83958594
MRM,Waste,1.3,Dec,1.07,0.321248099,1209.065521,19.27488594,6.6599,12.61498594
MRM,Waste,1.4,Jan,1.07,0.327966633,1184.297306,19.67799798,7.3101,12.36789798
MRM,Waste,1.4,Feb,1.07,0.327966633,1184.297306,19.67799798,8.5839,11.09409798
MRM,Waste,1.4,Mar,1.027,0.327966633,1136.70405,19.67799798,8.4449,11.23309798
MRM,Waste,1.4,Apr,0.958,0.327966633,1060.333476,19.67799798,7.4474,12.23059798
MRM,Waste,1.4,May,0.958,0.327966633,1060.333476,19.67799798,7.2845,12.39349798
MRM,Waste,1.4,Jun,0.958,0.327966633,1060.333476,19.67799798,6.6787,12.99929798
MRM,Waste,1.4,Jul,0.958,0.327966633,1060.333476,19.67799798,6.4176,13.26039798
MRM,Waste,1.4,Aug,0.958,0.327966633,1060.333476,19.67799798,6.4107,13.26729798
MRM,Waste,1.4,Sep,0.958,0.327966633,1060.333476,19.67799798,5.9258,13.75219798
MRM,Waste,1.4,Oct,0.987,0.327966633,1092.431253,19.67799798,6.876,12.80199798
MRM,Waste,1.4,Nov,1.027,0.327966633,1136.70405,19.67799798,6.4353,13.24269798
MRM,Waste,1.4,Dec,1.07,0.327966633,1184.297306,19.67799798,6.6599,13.01809798
MRM,Waste,1.5,Jan,1.07,0.334502607,1161.15687,20.07015642,7.3101,12.76005642
MRM,Waste,1.5,Feb,1.07,0.334502607,1161.15687,20.07015642,8.5839,11.48625642
MRM,Waste,1.5,Mar,1.027,0.334502607,1114.493556,20.07015642,8.4449,11.62525642
MRM,Waste,1.5,Apr,0.958,0.334502607,1039.615216,20.07015642,7.4474,12.62275642
MRM,Waste,1.5,May,0.958,0.334502607,1039.615216,20.07015642,7.2845,12.78565642
MRM,Waste,1.5,Jun,0.958,0.334502607,1039.615216,20.07015642,6.6787,13.39145642
MRM,Waste,1.5,Jul,0.958,0.334502607,1039.615216,20.07015642,6.4176,13.65255642
MRM,Waste,1.5,Aug,0.958,0.334502607,1039.615216,20.07015642,6.4107,13.65945642
MRM,Waste,1.5,Sep,0.958,0.334502607,1039.615216,20.07015642,5.9258,14.14435642
MRM,Waste,1.5,Oct,0.987,0.334502607,1071.085823,20.07015642,6.876,13.19415642
MRM,Waste,1.5,Nov,1.027,0.334502607,1114.493556,20.07015642,6.4353,13.63485642
MRM,Waste,1.5,Dec,1.07,0.334502607,1161.15687,20.07015642,6.6599,13.41025642
MRM,Waste,1.6,Jan,1.07,0.340872691,1139.457663,20.45236148,7.3101,13.14226148
MRM,Waste,1.6,Feb,1.07,0.340872691,1139.457663,20.45236148,8.5839,11.86846148
MRM,Waste,1.6,Mar,1.027,0.340872691,1093.666373,20.45236148,8.4449,12.00746148
MRM,Waste,1.6,Apr,0.958,0.340872691,1020.187328,20.45236148,7.4474,13.00496148
MRM,Waste,1.6,May,0.958,0.340872691,1020.187328,20.45236148,7.2845,13.16786148
MRM,Waste,1.6,Jun,0.958,0.340872691,1020.187328,20.45236148,6.6787,13.77366148
MRM,Waste,1.6,Jul,0.958,0.340872691,1020.187328,20.45236148,6.4176,14.03476148
MRM,Waste,1.6,Aug,0.958,0.340872691,1020.187328,20.45236148,6.4107,14.04166148
MRM,Waste,1.6,Sep,0.958,0.340872691,1020.187328,20.45236148,5.9258,14.52656148
MRM,Waste,1.6,Oct,0.987,0.340872691,1051.069825,20.45236148,6.876,13.57636148
MRM,Waste,1.6,Nov,1.027,0.340872691,1093.666373,20.45236148,6.4353,14.01706148
MRM,Waste,1.6,Dec,1.07,0.340872691,1139.457663,20.45236148,6.6599,13.79246148
MRM,Waste,1.7,Jan,1.07,0.347091096,1119.043399,20.82546576,7.3101,13.51536576
MRM,Waste,1.7,Feb,1.07,0.347091096,1119.043399,20.82546576,8.5839,12.24156576
MRM,Waste,1.7,Mar,1.027,0.347091096,1074.072496,20.82546576,8.4449,12.38056576
MRM,Waste,1.7,Apr,0.958,0.347091096,1001.909885,20.82546576,7.4474,13.37806576
MRM,Waste,1.7,May,0.958,0.347091096,1001.909885,20.82546576,7.2845,13.54096576
MRM,Waste,1.7,Jun,0.958,0.347091096,1001.909885,20.82546576,6.6787,14.14676576
MRM,Waste,1.7,Jul,0.958,0.347091096,1001.909885,20.82546576,6.4176,14.40786576
MRM,Waste,1.7,Aug,0.958,0.347091096,1001.909885,20.82546576,6.4107,14.41476576
MRM,Waste,1.7,Sep,0.958,0.347091096,1001.909885,20.82546576,5.9258,14.89966576
MRM,Waste,1.7,Oct,0.987,0.347091096,1032.239098,20.82546576,6.876,13.94946576
MRM,Waste,1.7,Nov,1.027,0.347091096,1074.072496,20.82546576,6.4353,14.39016576
MRM,Waste,1.7,Dec,1.07,0.347091096,1119.043399,20.82546576,6.6599,14.16556576
MRM,Waste,1.8,Jan,1.07,0.353170057,1099.781798,21.1902034,7.3101,13.8801034
MRM,Waste,1.8,Feb,1.07,0.353170057,1099.781798,21.1902034,8.5839,12.6063034
MRM,Waste,1.8,Mar,1.027,0.353170057,1055.58496,21.1902034,8.4449,12.7453034
MRM,Waste,1.8,Apr,0.958,0.353170057,984.6644511,21.1902034,7.4474,13.7428034
MRM,Waste,1.8,May,0.958,0.353170057,984.6644511,21.1902034,7.2845,13.9057034
MRM,Waste,1.8,Jun,0.958,0.353170057,984.6644511,21.1902034,6.6787,14.5115034
MRM,Waste,1.8,Jul,0.958,0.353170057,984.6644511,21.1902034,6.4176,14.7726034
MRM,Waste,1.8,Aug,0.958,0.353170057,984.6644511,21.1902034,6.4107,14.7795034
MRM,Waste,1.8,Sep,0.958,0.353170057,984.6644511,21.1902034,5.9258,15.2644034
MRM,Waste,1.8,Oct,0.987,0.353170057,1014.471621,21.1902034,6.876,14.3142034
MRM,Waste,1.8,Nov,1.027,0.353170057,1055.58496,21.1902034,6.4353,14.7549034
MRM,Waste,1.8,Dec,1.07,0.353170057,1099.781798,21.1902034,6.6599,14.5303034
MRM,Waste,1.9,Jan,1.07,0.359120202,1081.559873,21.54721212,7.3101,14.23711212
MRM,Waste,1.9,Feb,1.07,0.359120202,1081.559873,21.54721212,8.5839,12.96331212
MRM,Waste,1.9,Mar,1.027,0.359120202,1038.095317,21.54721212,8.4449,13.10231212
MRM,Waste,1.9,Apr,0.958,0.359120202,968.3498675,21.54721212,7.4474,14.09981212
MRM,Waste,1.9,May,0.958,0.359120202,968.3498675,21.54721212,7.2845,14.26271212
MRM,Waste,1.9,Jun,0.958,0.359120202,968.3498675,21.54721212,6.6787,14.86851212
MRM,Waste,1.9,Jul,0.958,0.359120202,968.3498675,21.54721212,6.4176,15.12961212
MRM,Waste,1.9,Aug,0.958,0.359120202,968.3498675,21.54721212,6.4107,15.13651212
MRM,Waste,1.9,Sep,0.958,0.359120202,968.3498675,21.54721212,5.9258,15.62141212
MRM,Waste,1.9,Oct,0.987,0.359120202,997.6631725,21.54721212,6.876,14.67121212
MRM,Waste,1.9,Nov,1.027,0.359120202,1038.095317,21.54721212,6.4353,15.11191212
MRM,Waste,1.9,Dec,1.07,0.359120202,1081.559873,21.54721212,6.6599,14.88731212
MRM,Waste,2,Jan,1.07,0.364950838,1064.280335,21.89705028,7.3101,14.58695028
MRM,Waste,2,Feb,1.07,0.364950838,1064.280335,21.89705028,8.5839,13.31315028
MRM,Waste,2,Mar,1.027,0.364950838,1021.51019,21.89705028,8.4449,13.45215028
MRM,Waste,2,Apr,0.958,0.364950838,952.8790286,21.89705028,7.4474,14.44965028
MRM,Waste,2,May,0.958,0.364950838,952.8790286,21.89705028,7.2845,14.61255028
MRM,Waste,2,Jun,0.958,0.364950838,952.8790286,21.89705028,6.6787,15.21835028
MRM,Waste,2,Jul,0.958,0.364950838,952.8790286,21.89705028,6.4176,15.47945028
MRM,Waste,2,Aug,0.958,0.364950838,952.8790286,21.89705028,6.4107,15.48635028
MRM,Waste,2,Sep,0.958,0.364950838,952.8790286,21.89705028,5.9258,15.97125028
MRM,Waste,2,Oct,0.987,0.364950838,981.7240096,21.89705028,6.876,15.02105028
MRM,Waste,2,Nov,1.027,0.364950838,1021.51019,21.89705028,6.4353,15.46175028
MRM,Waste,2,Dec,1.07,0.364950838,1064.280335,21.89705028,6.6599,15.23715028
MRM,Waste,2.1,Jan,1.07,0.37067017,1047.858801,22.24021021,7.3101,14.93011021
MRM,Waste,2.1,Feb,1.07,0.37067017,1047.858801,22.24021021,8.5839,13.65631021
MRM,Waste,2.1,Mar,1.027,0.37067017,1005.748587,22.24021021,8.4449,13.79531021
MRM,Waste,2.1,Apr,0.958,0.37067017,938.1763841,22.24021021,7.4474,14.79281021
MRM,Waste,2.1,May,0.958,0.37067017,938.1763841,22.24021021,7.2845,14.95571021
MRM,Waste,2.1,Jun,0.958,0.37067017,938.1763841,22.24021021,6.6787,15.56151021
MRM,Waste,2.1,Jul,0.958,0.37067017,938.1763841,22.24021021,6.4176,15.82261021
MRM,Waste,2.1,Aug,0.958,0.37067017,938.1763841,22.24021021,6.4107,15.82951021
MRM,Waste,2.1,Sep,0.958,0.37067017,938.1763841,22.24021021,5.9258,16.31441021
MRM,Waste,2.1,Oct,0.987,0.37067017,966.5762955,22.24021021,6.876,15.36421021
MRM,Waste,2.1,Nov,1.027,0.37067017,1005.748587,22.24021021,6.4353,15.80491021
MRM,Waste,2.1,Dec,1.07,0.37067017,1047.858801,22.24021021,6.6599,15.58031021
MRM,Waste,2.2,Jan,1.07,0.37628548,1032.2216,22.57712878,7.3101,15.26702878
MRM,Waste,2.2,Feb,1.07,0.37628548,1032.2216,22.57712878,8.5839,13.99322878
MRM,Waste,2.2,Mar,1.027,0.37628548,990.7397978,22.57712878,8.4449,14.13222878
MRM,Waste,2.2,Apr,0.958,0.37628548,924.175975,22.57712878,7.4474,15.12972878
MRM,Waste,2.2,May,0.958,0.37628548,924.175975,22.57712878,7.2845,15.29262878
MRM,Waste,2.2,Jun,0.958,0.37628548,924.175975,22.57712878,6.6787,15.89842878
MRM,Waste,2.2,Jul,0.958,0.37628548,924.175975,22.57712878,6.4176,16.15952878
MRM,Waste,2.2,Aug,0.958,0.37628548,924.175975,22.57712878,6.4107,16.16642878
MRM,Waste,2.2,Sep,0.958,0.37628548,924.175975,22.57712878,5.9258,16.65132878
MRM,Waste,2.2,Oct,0.987,0.37628548,952.1520745,22.57712878,6.876,15.70112878
MRM,Waste,2.2,Nov,1.027,0.37628548,990.7397978,22.57712878,6.4353,16.14182878
MRM,Waste,2.2,Dec,1.07,0.37628548,1032.2216,22.57712878,6.6599,15.91722878
MRM,Waste,2.3,Jan,1.07,0.381803264,1017.304033,22.90819582,7.3101,15.59809582
MRM,Waste,2.3,Feb,1.07,0.381803264,1017.304033,22.90819582,8.5839,14.32429582
MRM,Waste,2.3,Mar,1.027,0.381803264,976.4217214,22.90819582,8.4449,14.46329582
MRM,Waste,2.3,Apr,0.958,0.381803264,910.8198726,22.90819582,7.4474,15.46079582
MRM,Waste,2.3,May,0.958,0.381803264,910.8198726,22.90819582,7.2845,15.62369582
MRM,Waste,2.3,Jun,0.958,0.381803264,910.8198726,22.90819582,6.6787,16.22949582
MRM,Waste,2.3,Jul,0.958,0.381803264,910.8198726,22.90819582,6.4176,16.49059582
MRM,Waste,2.3,Aug,0.958,0.381803264,910.8198726,22.90819582,6.4107,16.49749582
MRM,Waste,2.3,Sep,0.958,0.381803264,910.8198726,22.90819582,5.9258,16.98239582
MRM,Waste,2.3,Oct,0.987,0.381803264,938.3916641,22.90819582,6.876,16.03219582
MRM,Waste,2.3,Nov,1.027,0.381803264,976.4217214,22.90819582,6.4353,16.47289582
MRM,Waste,2.3,Dec,1.07,0.381803264,1017.304033,22.90819582,6.6599,16.24829582
MRM,Waste,2.4,Jan,1.07,0.387229351,1003.048965,23.23376108,7.3101,15.92366108
MRM,Waste,2.4,Feb,1.07,0.387229351,1003.048965,23.23376108,8.5839,14.64986108
MRM,Waste,2.4,Mar,1.027,0.387229351,962.7395206,23.23376108,8.4449,14.78886108
MRM,Waste,2.4,Apr,0.958,0.387229351,898.0569238,23.23376108,7.4474,15.78636108
MRM,Waste,2.4,May,0.958,0.387229351,898.0569238,23.23376108,7.2845,15.94926108
MRM,Waste,2.4,Jun,0.958,0.387229351,898.0569238,23.23376108,6.6787,16.55506108
MRM,Waste,2.4,Jul,0.958,0.387229351,898.0569238,23.23376108,6.4176,16.81616108
MRM,Waste,2.4,Aug,0.958,0.387229351,898.0569238,23.23376108,6.4107,16.82306108
MRM,Waste,2.4,Sep,0.958,0.387229351,898.0569238,23.23376108,5.9258,17.30796108
MRM,Waste,2.4,Oct,0.987,0.387229351,925.242363,23.23376108,6.876,16.35776108
MRM,Waste,2.4,Nov,1.027,0.387229351,962.7395206,23.23376108,6.4353,16.79846108
MRM,Waste,2.4,Dec,1.07,0.387229351,1003.048965,23.23376108,6.6599,16.57386108
MRM,Waste,2.5,Jan,1.07,0.392568996,989.4056945,23.55413975,7.3101,16.24403975
MRM,Waste,2.5,Feb,1.07,0.392568996,989.4056945,23.55413975,8.5839,14.97023975
MRM,Waste,2.5,Mar,1.027,0.392568996,949.644531,23.55413975,8.4449,15.10923975
MRM,Waste,2.5,Apr,0.958,0.392568996,885.8417339,23.55413975,7.4474,16.10673975
MRM,Waste,2.5,May,0.958,0.392568996,885.8417339,23.55413975,7.2845,16.26963975
MRM,Waste,2.5,Jun,0.958,0.392568996,885.8417339,23.55413975,6.6787,16.87543975
MRM,Waste,2.5,Jul,0.958,0.392568996,885.8417339,23.55413975,6.4176,17.13653975
MRM,Waste,2.5,Aug,0.958,0.392568996,885.8417339,23.55413975,6.4107,17.14343975
MRM,Waste,2.5,Sep,0.958,0.392568996,885.8417339,23.55413975,5.9258,17.62833975
MRM,Waste,2.5,Oct,0.987,0.392568996,912.6574023,23.55413975,6.876,16.67813975
MRM,Waste,2.5,Nov,1.027,0.392568996,949.644531,23.55413975,6.4353,17.11883975
MRM,Waste,2.5,Dec,1.07,0.392568996,989.4056945,23.55413975,6.6599,16.89423975
MRM,Waste,2.6,Jan,1.07,0.397826953,976.3290213,23.8696172,7.3101,16.5595172
MRM,Waste,2.6,Feb,1.07,0.397826953,976.3290213,23.8696172,8.5839,15.2857172
MRM,Waste,2.6,Mar,1.027,0.397826953,937.093369,23.8696172,8.4449,15.4247172
MRM,Waste,2.6,Apr,0.958,0.397826953,874.133834,23.8696172,7.4474,16.4222172
MRM,Waste,2.6,May,0.958,0.397826953,874.133834,23.8696172,7.2845,16.5851172
MRM,Waste,2.6,Jun,0.958,0.397826953,874.133834,23.8696172,6.6787,17.1909172
MRM,Waste,2.6,Jul,0.958,0.397826953,874.133834,23.8696172,6.4176,17.4520172
MRM,Waste,2.6,Aug,0.958,0.397826953,874.133834,23.8696172,6.4107,17.4589172
MRM,Waste,2.6,Sep,0.958,0.397826953,874.133834,23.8696172,5.9258,17.9438172
MRM,Waste,2.6,Oct,0.987,0.397826953,900.5950879,23.8696172,6.876,16.9936172
MRM,Waste,2.6,Nov,1.027,0.397826953,937.093369,23.8696172,6.4353,17.4343172
MRM,Waste,2.6,Dec,1.07,0.397826953,976.3290213,23.8696172,6.6599,17.2097172
MRM,Waste,2.7,Jan,1.07,0.403007546,963.7784797,24.18045276,7.3101,16.87035276
MRM,Waste,2.7,Feb,1.07,0.403007546,963.7784797,24.18045276,8.5839,15.59655276
MRM,Waste,2.7,Mar,1.027,0.403007546,925.047195,24.18045276,8.4449,15.73555276
MRM,Waste,2.7,Apr,0.958,0.403007546,862.8969939,24.18045276,7.4474,16.73305276
MRM,Waste,2.7,May,0.958,0.403007546,862.8969939,24.18045276,7.2845,16.89595276
MRM,Waste,2.7,Jun,0.958,0.403007546,862.8969939,24.18045276,6.6787,17.50175276
MRM,Waste,2.7,Jul,0.958,0.403007546,862.8969939,24.18045276,6.4176,17.76285276
MRM,Waste,2.7,Aug,0.958,0.403007546,862.8969939,24.18045276,6.4107,17.76975276
MRM,Waste,2.7,Sep,0.958,0.403007546,862.8969939,24.18045276,5.9258,18.25465276
MRM,Waste,2.7,Oct,0.987,0.403007546,889.0180929,24.18045276,6.876,17.30445276
MRM,Waste,2.7,Nov,1.027,0.403007546,925.047195,24.18045276,6.4353,17.74515276
MRM,Waste,2.7,Dec,1.07,0.403007546,963.7784797,24.18045276,6.6599,17.52055276
MRM,Waste,2.8,Jan,1.07,0.408114717,951.7177007,24.48688302,7.3101,17.17678302
MRM,Waste,2.8,Feb,1.07,0.408114717,951.7177007,24.48688302,8.5839,15.90298302
MRM,Waste,2.8,Mar,1.027,0.408114717,913.4711015,24.48688302,8.4449,16.04198302
MRM,Waste,2.8,Apr,0.958,0.408114717,852.0986516,24.48688302,7.4474,17.03948302
MRM,Waste,2.8,May,0.958,0.408114717,852.0986516,24.48688302,7.2845,17.20238302
MRM,Waste,2.8,Jun,0.958,0.408114717,852.0986516,24.48688302,6.6787,17.80818302
MRM,Waste,2.8,Jul,0.958,0.408114717,852.0986516,24.48688302,6.4176,18.06928302
MRM,Waste,2.8,Aug,0.958,0.408114717,852.0986516,24.48688302,6.4107,18.07618302
MRM,Waste,2.8,Sep,0.958,0.408114717,852.0986516,24.48688302,5.9258,18.56108302
MRM,Waste,2.8,Oct,0.987,0.408114717,877.8928697,24.48688302,6.876,17.61088302
MRM,Waste,2.8,Nov,1.027,0.408114717,913.4711015,24.48688302,6.4353,18.05158302
MRM,Waste,2.8,Dec,1.07,0.408114717,951.7177007,24.48688302,6.6599,17.82698302
MRM,Waste,2.9,Jan,1.07,0.413152075,940.1138789,24.78912451,7.3101,17.47902451
MRM,Waste,2.9,Feb,1.07,0.413152075,940.1138789,24.78912451,8.5839,16.20522451
MRM,Waste,2.9,Mar,1.027,0.413152075,902.3336015,24.78912451,8.4449,16.34422451
MRM,Waste,2.9,Apr,0.958,0.413152075,841.7094355,24.78912451,7.4474,17.34172451
MRM,Waste,2.9,May,0.958,0.413152075,841.7094355,24.78912451,7.2845,17.50462451
MRM,Waste,2.9,Jun,0.958,0.413152075,841.7094355,24.78912451,6.6787,18.11042451
MRM,Waste,2.9,Jul,0.958,0.413152075,841.7094355,24.78912451,6.4176,18.37152451
MRM,Waste,2.9,Aug,0.958,0.413152075,841.7094355,24.78912451,6.4107,18.37842451
MRM,Waste,2.9,Sep,0.958,0.413152075,841.7094355,24.78912451,5.9258,18.86332451
MRM,Waste,2.9,Oct,0.987,0.413152075,867.1891574,24.78912451,6.876,17.91312451
MRM,Waste,2.9,Nov,1.027,0.413152075,902.3336015,24.78912451,6.4353,18.35382451
MRM,Waste,2.9,Dec,1.07,0.413152075,940.1138789,24.78912451,6.6599,18.12922451
MRM,Waste,3,Jan,1.07,0.418122935,928.9373231,25.0873761,7.3101,17.7772761
MRM,Waste,3,Feb,1.07,0.418122935,928.9373231,25.0873761,8.5839,16.5034761
